"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-80.1374166,25.5065167,5.6,"Stegastes variabilis"
"obis",-82.94833,24.61405,6.1,"Stegastes variabilis"
"obis",-80.2927167,25.1320667,7,"Stegastes variabilis"
"obis",-80.22343,25.20078,8.7,"Stegastes variabilis"
"obis",-82.90051,24.62506,9,"Stegastes variabilis"
"obis",-75.8661389,9.7055278,4.5,"Stegastes variabilis"
"obis",-80.4607666,24.9530167,4.3,"Stegastes variabilis"
"obis",-82.9386167,24.6494667,13.9,"Stegastes variabilis"
"obis",-80.2277667,25.2898333,2.9,"Stegastes variabilis"
"obis",-81.6268999,24.5298167,5.5,"Stegastes variabilis"
"obis",-82.9192333,24.58795,9.8,"Stegastes variabilis"
"obis",-81.692617,24.551583,2.9,"Stegastes variabilis"
"obis",-82.98779,24.59948,18.9,"Stegastes variabilis"
"obis",-82.84454,24.64166,11.8,"Stegastes variabilis"
"obis",-82.9237833,24.6791667,19.1,"Stegastes variabilis"
"obis",-81.65829,24.49519,6.3,"Stegastes variabilis"
"obis",-82.921633,24.674283,13.5,"Stegastes variabilis"
"obis",-81.8732833,24.4534334,6.4,"Stegastes variabilis"
"obis",-81.7250666,24.5030334,5.8,"Stegastes variabilis"
"obis",-81.8732166,24.4533,5.5,"Stegastes variabilis"
"obis",-80.1554333,25.3683333,7.6,"Stegastes variabilis"
"obis",-81.40156,24.59791,9,"Stegastes variabilis"
"obis",-82.89062,24.58787,8.8,"Stegastes variabilis"
"obis",-82.8641833,24.6979167,8.5,"Stegastes variabilis"
"obis",-80.1358666,25.4631,4.9,"Stegastes variabilis"
"obis",-81.8813667,24.4538333,7.6,"Stegastes variabilis"
"obis",-82.90627,24.68389,8.5,"Stegastes variabilis"
"obis",-81.11,24.628,2.4,"Stegastes variabilis"
"obis",-82.78608,24.65148,13.9,"Stegastes variabilis"
"obis",-82.77877,24.7121,16.8,"Stegastes variabilis"
"obis",-81.7035666,24.48305,3.8,"Stegastes variabilis"
"obis",-81.6285333,24.5006833,4,"Stegastes variabilis"
"obis",-80.1608499,25.3913834,3.2,"Stegastes variabilis"
"obis",-83.0150167,24.6559333,23.6,"Stegastes variabilis"
"obis",-81.5867167,24.50375,23.2,"Stegastes variabilis"
"obis",-80.4896,24.93933,7.3,"Stegastes variabilis"
"obis",-80.3070999,25.1078333,5.5,"Stegastes variabilis"
"obis",-80.2915332,25.1312833,10.7,"Stegastes variabilis"
"obis",-83.049417,24.70515,22.2,"Stegastes variabilis"
"obis",-82.87405,24.601733,7.2,"Stegastes variabilis"
"obis",-80.2625667,25.2386667,4.3,"Stegastes variabilis"
"obis",-83.06275,24.6782,16.9,"Stegastes variabilis"
"obis",-83.01124,24.69393,22.6,"Stegastes variabilis"
"obis",-81.7331,24.4964333,6.9,"Stegastes variabilis"
"obis",-82.8859667,24.6882,11.9,"Stegastes variabilis"
"obis",-82.9680167,24.70125,32.3,"Stegastes variabilis"
"obis",-81.6993667,24.48555,7.2,"Stegastes variabilis"
"obis",-81.7141667,24.4937,7.2,"Stegastes variabilis"
"obis",-81.3910166,24.6164501,2.9,"Stegastes variabilis"
"obis",-83.0318,24.70379,26.2,"Stegastes variabilis"
"obis",-80.2645,25.18285,3.4,"Stegastes variabilis"
"obis",-80.18065,25.37165,3.2,"Stegastes variabilis"
"obis",-80.3766666,25.012,5.6,"Stegastes variabilis"
"obis",-82.9924667,24.60915,24.1,"Stegastes variabilis"
"obis",-80.09646,25.657,7.3,"Stegastes variabilis"
"obis",-80.13687,25.49097,5.6,"Stegastes variabilis"
"obis",-80.37667,25.012,7.3,"Stegastes variabilis"
"obis",-80.50455,24.92341,5.2,"Stegastes variabilis"
"obis",-81.4948667,24.5632167,7.8,"Stegastes variabilis"
"obis",-82.9903,24.67182,27.1,"Stegastes variabilis"
"obis",-80.1036499,25.4945,16.8,"Stegastes variabilis"
"obis",-83.0371167,24.6789,19.4,"Stegastes variabilis"
"obis",-83.080283,24.633033,15.5,"Stegastes variabilis"
"obis",-81.7162833,24.4794834,6.7,"Stegastes variabilis"
"obis",-80.3150167,25.0719667,19.1,"Stegastes variabilis"
"obis",-80.20895,25.22341,6.4,"Stegastes variabilis"
"obis",-83.07965,24.6472667,16.2,"Stegastes variabilis"
"obis",-80.2630666,25.1479167,11.1,"Stegastes variabilis"
"obis",-82.8813833,24.71095,13,"Stegastes variabilis"
"obis",-80.15292,25.39,9.3,"Stegastes variabilis"
"obis",-80.2977,25.1203833,9.4,"Stegastes variabilis"
"obis",-81.03755,24.6967667,4.7,"Stegastes variabilis"
"obis",-80.197253,25.243465,8.2,"Stegastes variabilis"
"obis",-83.05814,24.67996,17.7,"Stegastes variabilis"
"obis",-82.8414,24.6543667,4.3,"Stegastes variabilis"
"obis",-81.6649833,24.4903334,8.2,"Stegastes variabilis"
"obis",-81.8375166,24.4644834,5.3,"Stegastes variabilis"
"obis",-83.0781833,24.6452167,14.6,"Stegastes variabilis"
"obis",-81.8508666,24.4538334,23.5,"Stegastes variabilis"
"obis",-82.905833,24.693117,9.9,"Stegastes variabilis"
"obis",-82.7880833,24.7032667,6.4,"Stegastes variabilis"
"obis",-81.9628999,24.4464334,9.8,"Stegastes variabilis"
"obis",-81.6482,24.4955333,6.7,"Stegastes variabilis"
"obis",-80.0982333,25.7117167,7.8,"Stegastes variabilis"
"obis",-82.922083,24.679617,15.2,"Stegastes variabilis"
"obis",-80.37247,25.01129,6.6,"Stegastes variabilis"
"obis",-82.8742,24.6042833,12.5,"Stegastes variabilis"
"obis",-82.77866,24.72774,24.7,"Stegastes variabilis"
"obis",-80.295,25.138767,6.7,"Stegastes variabilis"
"obis",-81.4773,24.5286,21.3,"Stegastes variabilis"
"obis",-80.61732,24.89779,4.3,"Stegastes variabilis"
"obis",-80.1583665,25.4508273,4.1,"Stegastes variabilis"
"obis",-81.5187166,24.5230334,6.7,"Stegastes variabilis"
"obis",-82.9932833,24.7134,15.2,"Stegastes variabilis"
"obis",-81.2909167,24.5736,12.7,"Stegastes variabilis"
"obis",-82.82615,24.6273,6.4,"Stegastes variabilis"
"obis",-82.977317,24.569067,23.3,"Stegastes variabilis"
"obis",-83.03051,24.6489,16.2,"Stegastes variabilis"
"obis",-82.96262,24.62483,20.6,"Stegastes variabilis"
"obis",-81.1860666,24.6058001,9.1,"Stegastes variabilis"
"obis",-81.2218,24.59115,14.8,"Stegastes variabilis"
"obis",-82.91835,24.7051167,22.3,"Stegastes variabilis"
"obis",-80.1015332,25.5414667,7,"Stegastes variabilis"
"obis",-80.09167,25.62667,8.6,"Stegastes variabilis"
"obis",-82.980633,24.6005,16.6,"Stegastes variabilis"
"obis",-81.5662,24.5259,10.5,"Stegastes variabilis"
"obis",-80.22645,25.33208,3.7,"Stegastes variabilis"
"obis",-81.8559999,24.4546667,6.9,"Stegastes variabilis"
"obis",-82.937517,24.611283,11.4,"Stegastes variabilis"
"obis",-81.8379166,24.4649834,3.8,"Stegastes variabilis"
"obis",-82.89818,24.64046,3,"Stegastes variabilis"
"obis",-80.66219,24.81873,10.7,"Stegastes variabilis"
"obis",-81.39809,24.54747,8.1,"Stegastes variabilis"
"obis",-82.77958,24.6658,10.7,"Stegastes variabilis"
"obis",-80.3447832,25.0387833,7.8,"Stegastes variabilis"
"obis",-80.53448,24.91046,5.2,"Stegastes variabilis"
"obis",-82.8302,24.7217167,14,"Stegastes variabilis"
"obis",-83.04485,24.70745,22.6,"Stegastes variabilis"
"obis",-80.9712833,24.6968833,6.6,"Stegastes variabilis"
"obis",-82.77515,24.7123833,22.6,"Stegastes variabilis"
"obis",-82.824033,24.674383,10.7,"Stegastes variabilis"
"obis",-80.3175167,25.0783333,8.2,"Stegastes variabilis"
"obis",-82.7779167,24.6583667,14.2,"Stegastes variabilis"
"obis",-80.15167,25.41,2.9,"Stegastes variabilis"
"obis",-83.06928,24.65607,17.7,"Stegastes variabilis"
"obis",-82.958883,24.607817,14.1,"Stegastes variabilis"
"obis",-80.0916666,25.6266667,10.2,"Stegastes variabilis"
"obis",-82.78158,24.67437,14.3,"Stegastes variabilis"
"obis",-80.2820167,25.1644,4,"Stegastes variabilis"
"obis",-81.5274166,24.52265,4.9,"Stegastes variabilis"
"obis",-80.95925,24.6880667,5.6,"Stegastes variabilis"
"obis",-81.71233,24.481,6.3,"Stegastes variabilis"
"obis",-83.04212,24.61865,18.9,"Stegastes variabilis"
"obis",-82.84392,24.64325,10.9,"Stegastes variabilis"
"obis",-82.77027,24.6908,20.6,"Stegastes variabilis"
"obis",-83.0056333,24.65615,28.4,"Stegastes variabilis"
"obis",-82.92325,24.6510167,6.9,"Stegastes variabilis"
"obis",-82.841217,24.63715,10.1,"Stegastes variabilis"
"obis",-83.0866667,24.6554,15.2,"Stegastes variabilis"
"obis",-80.18333,25.31833,4.4,"Stegastes variabilis"
"obis",-81.7062999,24.49635,6.1,"Stegastes variabilis"
"obis",-80.52517,24.90817,5.8,"Stegastes variabilis"
"obis",-82.9275667,24.5820333,15.5,"Stegastes variabilis"
"obis",-82.7917,24.6406333,14.5,"Stegastes variabilis"
"obis",-80.2604832,25.1372,8.2,"Stegastes variabilis"
"obis",-80.4953833,24.9301,9.3,"Stegastes variabilis"
"obis",-82.94662,24.56232,20,"Stegastes variabilis"
"obis",-82.78525,24.64815,17.5,"Stegastes variabilis"
"obis",-81.39135,24.58997,8.5,"Stegastes variabilis"
"obis",-82.84412,24.71865,11.3,"Stegastes variabilis"
"obis",-81.7161166,24.4795,6.3,"Stegastes variabilis"
"obis",-83.0144,24.6398333,30.3,"Stegastes variabilis"
"obis",-80.7556666,24.76555,6.1,"Stegastes variabilis"
"obis",-80.55,24.9343,5.5,"Stegastes variabilis"
"obis",-81.57235,24.54395,6.9,"Stegastes variabilis"
"obis",-82.77742,24.70973,17.7,"Stegastes variabilis"
"obis",-81.7071333,24.4847,2.3,"Stegastes variabilis"
"obis",-81.5338333,24.5183167,11.9,"Stegastes variabilis"
"obis",-83.08224,24.6496,16.8,"Stegastes variabilis"
"obis",-81.6996833,24.4802,21,"Stegastes variabilis"
"obis",-81.39535,24.5892833,6.9,"Stegastes variabilis"
"obis",-80.15233,25.381,8.4,"Stegastes variabilis"
"obis",-81.5776667,24.52155,4.6,"Stegastes variabilis"
"obis",-83.1032167,24.6345,25.3,"Stegastes variabilis"
"obis",-83.07985,24.6563833,16.9,"Stegastes variabilis"
"obis",-81.1315667,24.6185167,12.5,"Stegastes variabilis"
"obis",-80.61816,24.90045,3.9,"Stegastes variabilis"
"obis",-80.2830499,25.14205,9.5,"Stegastes variabilis"
"obis",-82.793683,24.641117,7.4,"Stegastes variabilis"
"obis",-82.9975833,24.6736833,24.2,"Stegastes variabilis"
"obis",-81.9061,24.4638,9.8,"Stegastes variabilis"
"obis",-80.7365667,24.7658,14.3,"Stegastes variabilis"
"obis",-80.4355166,24.9878834,6.3,"Stegastes variabilis"
"obis",-81.6655333,24.5090334,8.8,"Stegastes variabilis"
"obis",-83.0440833,24.6983667,21.3,"Stegastes variabilis"
"obis",-80.304017,25.092133,9.8,"Stegastes variabilis"
"obis",-81.57935,24.52123,2.1,"Stegastes variabilis"
"obis",-82.992767,24.691233,28,"Stegastes variabilis"
"obis",-83.073,24.66745,19.2,"Stegastes variabilis"
"obis",-80.0975,25.6997167,10.5,"Stegastes variabilis"
"obis",-80.3041499,25.1006333,8.4,"Stegastes variabilis"
"obis",-80.297,25.12358,6.3,"Stegastes variabilis"
"obis",-82.9604,24.610967,13.7,"Stegastes variabilis"
"obis",-80.25855,25.1420167,6.7,"Stegastes variabilis"
"obis",-82.928367,24.661633,18.1,"Stegastes variabilis"
"obis",-81.5276666,24.556,9.1,"Stegastes variabilis"
"obis",-81.1223499,24.6235833,7,"Stegastes variabilis"
"obis",-80.3529666,25.0307,8.2,"Stegastes variabilis"
"obis",-83.023567,24.698783,24.9,"Stegastes variabilis"
"obis",-82.96323,24.59638,15.1,"Stegastes variabilis"
"obis",-82.9892,24.70645,17.1,"Stegastes variabilis"
"obis",-82.979533,24.724967,25.4,"Stegastes variabilis"
"obis",-80.2862999,25.1583167,6.4,"Stegastes variabilis"
"obis",-82.88755,24.701683,12.3,"Stegastes variabilis"
"obis",-81.850767,24.4538,21,"Stegastes variabilis"
"obis",-64.54706,17.72145,27,"Stegastes variabilis"
"obis",-83.062817,24.606833,17.3,"Stegastes variabilis"
"obis",-80.1637667,25.3269167,10.5,"Stegastes variabilis"
"obis",-82.9083,24.7019,14.8,"Stegastes variabilis"
"obis",-81.234167,24.586117,20,"Stegastes variabilis"
"obis",-82.94767,24.63213,19.8,"Stegastes variabilis"
"obis",-80.8443166,24.715,14.8,"Stegastes variabilis"
"obis",-82.93565,24.5643,15.2,"Stegastes variabilis"
"obis",-80.2130332,25.2207833,3.5,"Stegastes variabilis"
"obis",-80.09585,25.6183333,6.7,"Stegastes variabilis"
"obis",-83.01275,24.6448667,29.4,"Stegastes variabilis"
"obis",-80.0944667,25.56225,20.7,"Stegastes variabilis"
"obis",-82.996683,24.686583,22.9,"Stegastes variabilis"
"obis",-80.2288667,25.2284833,3.8,"Stegastes variabilis"
"obis",-82.8082,24.62835,12.5,"Stegastes variabilis"
"obis",-80.2142333,25.3029,3.8,"Stegastes variabilis"
"obis",-80.2190167,25.2433667,5.6,"Stegastes variabilis"
"obis",-80.444967,24.970533,6.3,"Stegastes variabilis"
"obis",-81.1442999,24.6130667,11.4,"Stegastes variabilis"
"obis",-81.68133,24.55417,2.4,"Stegastes variabilis"
"obis",-80.0916666,25.6266667,10.7,"Stegastes variabilis"
"obis",-83.01108,24.65425,25.1,"Stegastes variabilis"
"obis",-83.0134167,24.6833333,20.6,"Stegastes variabilis"
"obis",-81.8569166,24.4547167,5.9,"Stegastes variabilis"
"obis",-82.85609,24.63791,13.1,"Stegastes variabilis"
"obis",-82.90636,24.57074,16.8,"Stegastes variabilis"
"obis",-83.0303,24.649983,14.5,"Stegastes variabilis"
"obis",-82.85831,24.62889,9.1,"Stegastes variabilis"
"obis",-83.046683,24.638033,14.2,"Stegastes variabilis"
"obis",-81.7403833,24.4805,10.4,"Stegastes variabilis"
"obis",-80.370767,25.069833,1.4,"Stegastes variabilis"
"obis",-81.1140332,24.62875,5,"Stegastes variabilis"
"obis",-82.8890833,24.5775667,19.1,"Stegastes variabilis"
"obis",-80.61929,24.84802,3.6,"Stegastes variabilis"
"obis",-83.0495,24.6969167,19.5,"Stegastes variabilis"
"obis",-80.13375,25.37703,24.8,"Stegastes variabilis"
"obis",-80.5556499,24.9435001,3.2,"Stegastes variabilis"
"obis",-80.2250332,25.2046167,5.8,"Stegastes variabilis"
"obis",-81.6746666,24.48795,8.8,"Stegastes variabilis"
"obis",-81.8059833,24.478,9,"Stegastes variabilis"
"obis",-80.9567833,24.6986833,6.4,"Stegastes variabilis"
"obis",-82.91306,24.57572,12.5,"Stegastes variabilis"
"obis",-82.92255,24.62305,16.3,"Stegastes variabilis"
"obis",-83.07984,24.67328,21.8,"Stegastes variabilis"
"obis",-82.8008333,24.63095,11.9,"Stegastes variabilis"
"obis",-80.45404,24.95088,13.9,"Stegastes variabilis"
"obis",-82.8611,24.6959833,7.5,"Stegastes variabilis"
"obis",-82.80697,24.71323,9.8,"Stegastes variabilis"
"obis",-81.8315833,24.4663,5.9,"Stegastes variabilis"
"obis",-80.9575,24.6981667,5.3,"Stegastes variabilis"
"obis",-80.1979,25.31273,8.8,"Stegastes variabilis"
"obis",-82.9127167,24.7004833,16.8,"Stegastes variabilis"
"obis",-82.7903167,24.6978333,4.7,"Stegastes variabilis"
"obis",-82.9645167,24.5787833,18.4,"Stegastes variabilis"
"obis",-81.6626833,24.4954333,2.3,"Stegastes variabilis"
"obis",-81.6753166,24.5267,7.5,"Stegastes variabilis"
"obis",-81.3955,24.615,1.8,"Stegastes variabilis"
"obis",-83.09311,24.66895,26.4,"Stegastes variabilis"
"obis",-82.948583,24.6141,7.3,"Stegastes variabilis"
"obis",-83.0497,24.6969333,21,"Stegastes variabilis"
"obis",-82.9039333,24.6307833,11.6,"Stegastes variabilis"
"obis",-80.30345,25.11067,6.7,"Stegastes variabilis"
"obis",-82.9377667,24.6603333,23.9,"Stegastes variabilis"
"obis",-82.8564167,24.6399833,13.4,"Stegastes variabilis"
"obis",-83.03675,24.7116,26.8,"Stegastes variabilis"
"obis",-83.04765,24.69815,20.3,"Stegastes variabilis"
"obis",-83.05222,24.6908,21.6,"Stegastes variabilis"
"obis",-80.09217,25.58667,7.5,"Stegastes variabilis"
"obis",-82.952,24.58827,15.9,"Stegastes variabilis"
"obis",-80.1894166,25.2794333,10.7,"Stegastes variabilis"
"obis",-80.9372,24.6851,7.6,"Stegastes variabilis"
"obis",-80.6162166,24.8496167,7.8,"Stegastes variabilis"
"obis",-82.87207,24.7054,9.5,"Stegastes variabilis"
"obis",-80.2845167,25.1136167,7.9,"Stegastes variabilis"
"obis",-82.8611333,24.69735,5.9,"Stegastes variabilis"
"obis",-80.5483666,24.9536834,4.4,"Stegastes variabilis"
"obis",-80.8922333,24.7086667,7,"Stegastes variabilis"
"obis",-80.206,25.28383,5.3,"Stegastes variabilis"
"obis",-80.18333,25.31833,6.9,"Stegastes variabilis"
"obis",-81.57535,24.52384,4.6,"Stegastes variabilis"
"obis",-81.380433,24.57065,9.1,"Stegastes variabilis"
"obis",-80.4153333,24.99,5.6,"Stegastes variabilis"
"obis",-80.17552,25.3671,3.4,"Stegastes variabilis"
"obis",-81.38475,24.5684167,5.6,"Stegastes variabilis"
"obis",-82.8225333,24.6836667,5.9,"Stegastes variabilis"
"obis",-80.14565,25.4193333,2.1,"Stegastes variabilis"
"obis",-80.1420999,25.4920667,4.1,"Stegastes variabilis"
"obis",-83.08852,24.63803,16.2,"Stegastes variabilis"
"obis",-80.1775332,25.3522,4.4,"Stegastes variabilis"
"obis",-80.4148333,24.9861667,6.4,"Stegastes variabilis"
"obis",-81.9599833,24.4429833,14.9,"Stegastes variabilis"
"obis",-80.6662666,24.8205167,9.9,"Stegastes variabilis"
"obis",-80.45605,24.9494167,11.3,"Stegastes variabilis"
"obis",-80.2326,25.1688333,20.1,"Stegastes variabilis"
"obis",-80.37133,25.03967,6.4,"Stegastes variabilis"
"obis",-82.7861167,24.6667333,10.1,"Stegastes variabilis"
"obis",-81.80535,24.4781333,9.6,"Stegastes variabilis"
"obis",-80.1514332,25.3612167,4.3,"Stegastes variabilis"
"obis",-83.00925,24.68685,16.8,"Stegastes variabilis"
"obis",-83.02925,24.6809667,16.8,"Stegastes variabilis"
"obis",-80.1016,24.6684,5.2,"Stegastes variabilis"
"obis",-81.6501166,24.53015,6.7,"Stegastes variabilis"
"obis",-81.7078833,24.4849167,2.6,"Stegastes variabilis"
"obis",-80.1455166,25.4601167,5.5,"Stegastes variabilis"
"obis",-82.9878667,24.71425,16.3,"Stegastes variabilis"
"obis",-80.6762499,24.8083501,13.4,"Stegastes variabilis"
"obis",-81.8447166,24.4594167,5.2,"Stegastes variabilis"
"obis",-81.8616,24.456,8.4,"Stegastes variabilis"
"obis",-81.8789,24.4802833,5.6,"Stegastes variabilis"
"obis",-81.64529,24.49495,10.4,"Stegastes variabilis"
"obis",-48.46666667,-27.13333333,NA,"Stegastes variabilis"
"obis",-80.49963,24.94647,4.9,"Stegastes variabilis"
"obis",-81.6253833,24.504,5.3,"Stegastes variabilis"
"obis",-83.013383,24.684983,20.1,"Stegastes variabilis"
"obis",-81.8579,24.4546,5,"Stegastes variabilis"
"obis",-81.7192833,24.5001334,7.6,"Stegastes variabilis"
"obis",-80.134865,25.547147,5.9,"Stegastes variabilis"
"obis",-82.802033,24.724533,14.4,"Stegastes variabilis"
"obis",-80.2192666,25.2947667,5,"Stegastes variabilis"
"obis",-82.86556,24.61817,10.1,"Stegastes variabilis"
"obis",-81.663783,24.560533,3.7,"Stegastes variabilis"
"obis",-82.7855,24.6482,16.9,"Stegastes variabilis"
"obis",-82.84215,24.63398,10.7,"Stegastes variabilis"
"obis",-80.6215833,24.8501167,2.9,"Stegastes variabilis"
"obis",-80.1911,25.43735,3.5,"Stegastes variabilis"
"obis",-83.06544,24.68117,19.8,"Stegastes variabilis"
"obis",-82.881183,24.710767,13.6,"Stegastes variabilis"
"obis",-80.9259167,24.7214333,5.5,"Stegastes variabilis"
"obis",-80.29257,25.09988,14.2,"Stegastes variabilis"
"obis",-82.91685,24.58669,9.2,"Stegastes variabilis"
"obis",-83.1029667,24.6494167,27.1,"Stegastes variabilis"
"obis",-81.63705,24.4998333,7.3,"Stegastes variabilis"
"obis",-80.4581,24.95333,4.6,"Stegastes variabilis"
"obis",-82.7938,24.7248167,15.5,"Stegastes variabilis"
"obis",-82.95223,24.60752,16.5,"Stegastes variabilis"
"obis",-80.5508333,24.9343334,5.6,"Stegastes variabilis"
"obis",-81.4353332,24.5550001,6.4,"Stegastes variabilis"
"obis",-82.94462,24.65729,22,"Stegastes variabilis"
"obis",-83.102,24.6253333,24.1,"Stegastes variabilis"
"obis",-81.8786499,24.45095,11.9,"Stegastes variabilis"
"obis",-82.8214667,24.6521,4.6,"Stegastes variabilis"
"obis",-82.955617,24.564417,21.3,"Stegastes variabilis"
"obis",-83.04772,24.70398,21.2,"Stegastes variabilis"
"obis",-81.6619666,24.4908333,9.1,"Stegastes variabilis"
"obis",-82.800667,24.723883,13.7,"Stegastes variabilis"
"obis",-80.5765167,24.89165,4.9,"Stegastes variabilis"
"obis",-80.1610999,25.39115,5.6,"Stegastes variabilis"
"obis",-82.778,24.70463,14.9,"Stegastes variabilis"
"obis",-81.761267,24.478583,9.4,"Stegastes variabilis"
"obis",-82.94097,24.56519,17.4,"Stegastes variabilis"
"obis",-80.1547999,25.4568667,5.2,"Stegastes variabilis"
"obis",-81.7436666,24.4732167,5.5,"Stegastes variabilis"
"obis",-82.8459333,24.6929,5.8,"Stegastes variabilis"
"obis",-80.46392,24.99173,4.1,"Stegastes variabilis"
"obis",-82.92463,24.57066,12.6,"Stegastes variabilis"
"obis",-82.8214333,24.6820333,10.5,"Stegastes variabilis"
"obis",-81.2915,24.5734333,13.3,"Stegastes variabilis"
"obis",-82.7837,24.66403,10.5,"Stegastes variabilis"
"obis",-80.1114833,25.4845667,5.9,"Stegastes variabilis"
"obis",-80.6396166,24.8303167,25.3,"Stegastes variabilis"
"obis",-82.9999167,24.6677667,23.5,"Stegastes variabilis"
"obis",-83.0247667,24.67675,20.7,"Stegastes variabilis"
"obis",-83.0603,24.69475,25.1,"Stegastes variabilis"
"obis",-83.1020333,24.6492167,22.1,"Stegastes variabilis"
"obis",-83.03539,24.70195,25.8,"Stegastes variabilis"
"obis",-80.3523333,25.0309833,8.4,"Stegastes variabilis"
"obis",-82.9276333,24.5687833,12.7,"Stegastes variabilis"
"obis",-80.15165,25.4713,7.3,"Stegastes variabilis"
"obis",-81.6209667,24.5050667,4.3,"Stegastes variabilis"
"obis",-82.952,24.58827,17.1,"Stegastes variabilis"
"obis",-81.54215,24.51795,6.4,"Stegastes variabilis"
"obis",-80.366783,25.019183,5.9,"Stegastes variabilis"
"obis",-81.9055333,24.4503667,7.5,"Stegastes variabilis"
"obis",-82.9191167,24.5880667,9.9,"Stegastes variabilis"
"obis",-82.9336,24.6950167,18.7,"Stegastes variabilis"
"obis",-80.27535,25.17606,2.6,"Stegastes variabilis"
"obis",-81.4153666,24.5424667,11.6,"Stegastes variabilis"
"obis",-80.25751,25.14062,10.7,"Stegastes variabilis"
"obis",-80.0918332,25.5815001,24.1,"Stegastes variabilis"
"obis",-82.92732,24.66554,16.2,"Stegastes variabilis"
"obis",-81.028754,24.690684,6.1,"Stegastes variabilis"
"obis",-80.6179166,24.9043334,4,"Stegastes variabilis"
"obis",-83.049283,24.700433,20.6,"Stegastes variabilis"
"obis",-82.803367,24.629883,12.5,"Stegastes variabilis"
